rowId,name,discoveryMethod,discoveryYear,orbitalPeriod,mass,radius,distance,brightnessHostStar,number
3185,Kepler-758 e,Transit,2016,8.1934719,2.96,2,1353,14.327,4
3186,Kepler-759 b,Transit,2016,41.805985,5.77,2,892,14.787,1
3187,Kepler-76 b,Orbital Brightness Modulation,2013,1.5449298,638.8383,15,844,13.276,1
3188,Kepler-760 b,Transit,2016,8.70419416,9.59,3,782,15.073,2
3189,Kepler-760 c,Transit,2016,2.46697439,2.79,1,782,15.073,2
3190,Kepler-761 b,Transit,2016,10.12804789,4.78,2,867,14.709,1
3191,Kepler-762 b,Transit,2016,3.7705521,,13,1465,15.427,1
3192,Kepler-763 b,Transit,2016,1.19655156,1.98,1,902,15.682,1
3193,Kepler-764 b,Transit,2016,7.33683936,3.33,2,1013,15.3,1
3194,Kepler-765 b,Transit,2016,27.6655226,6.48,2,1000,14.6,1
3195,Kepler-766 b,Transit,2016,6.10027804,11.4,3,1614,15.648,1
3196,Kepler-767 b,Transit,2016,161.5280101,35.7,7,1185,15.418,1
3197,Kepler-768 b,Transit,2016,11.3910025,3.86,2,795,15.723,1
3198,Kepler-769 b,Transit,2016,7.42608998,8.85,3,1362,14.76,2
3199,Kepler-769 c,Transit,2016,15.9870174,3.86,2,1362,14.76,2
3200,Kepler-77 b,Transit,2013,3.57878087,136.661,11,570,13.917,1
3201,Kepler-770 b,Transit,2016,18.92540274,5.9,2,761,14.597,3
3202,Kepler-770 c,Transit,2016,1.47532231,1.87,1,761,14.597,3
3203,Kepler-770 d,Transit,2016,4.15244722,2.54,1,761,14.597,3
3204,Kepler-771 b,Transit,2016,8.73485836,3.97,2,1000,14.746,1
3205,Kepler-772 b,Transit,2016,12.99207337,3.97,2,689,13.956,1
3206,Kepler-773 b,Transit,2016,3.74910006,2.63,1,528,13.28,1
3207,Kepler-774 b,Transit,2016,11.0895723,10.2,3,1190,12.77,1
3208,Kepler-775 b,Transit,2016,0.97486893,1.81,1,400,13.467,1
3209,Kepler-776 b,Transit,2016,4.89718784,2.18,1,727,15.42,1
3210,Kepler-777 b,Transit,2016,5.72812599,2.76,1,383,15.94,1
3211,Kepler-778 b,Transit,2016,3.75574426,3.46,2,899,15.751,1
3212,Kepler-779 b,Transit,2016,7.09714223,0.721,1,224,15.634,1
3213,Kepler-78 b,Transit,2013,0.35501,3.1783,1,124,11.529,1
3214,Kepler-780 b,Transit,2016,0.67737516,0.64,1,520,13.339,1
3215,Kepler-781 b,Transit,2016,13.2140732,8.7,3,1036,15.951,1
3216,Kepler-782 b,Transit,2016,158.6853308,10.4,3,412,12.73,1
3217,Kepler-783 b,Transit,2016,4.29264638,0.399,1,544,13.938,1
3218,Kepler-784 b,Transit,2016,31.5922646,3.12,2,604,13.263,1
3219,Kepler-785 b,Transit,2016,1.97376093,,13,666,15.762,1
3220,Kepler-786 b,Transit,2016,53.5293487,6.48,2,512,14.946,1
3221,Kepler-787 b,Transit,2016,0.9283105,2.18,1,468,15.861,1
3222,Kepler-788 b,Transit,2016,8.39846269,7.04,3,1649,15.26,1
3223,Kepler-789 b,Transit,2016,8.63847725,5.14,2,915,14.509,1
3224,Kepler-79 b,Transit,2012,13.4845,10.9,3,995,13.882,4
3225,Kepler-79 c,Transit,2012,27.4029,5.9,4,995,13.882,4
3226,Kepler-79 d,Transit,2014,52.0902,6,7,995,13.882,4
3227,Kepler-79 e,Transit,2014,81.0659,4.1,3,995,13.882,4
3228,Kepler-790 b,Transit,2016,13.73469807,5.39,2,727,15.195,1
3229,Kepler-791 b,Transit,2016,14.5539759,9.53,3,1447,14.369,1
3230,Kepler-792 b,Transit,2016,11.30119217,4.5,2,1205,14.976,1
3231,Kepler-793 b,Transit,2016,4.24153639,2.45,1,794,14.601,1
3232,Kepler-794 b,Transit,2016,11.13125132,5.1,2,763,13.442,1
3233,Kepler-795 b,Transit,2016,29.6193421,3.46,2,458,13.311,1
3234,Kepler-796 b,Transit,2016,6.40087618,2.24,1,377,12.987,1
3235,Kepler-797 b,Transit,2016,27.07237711,5.35,2,752,14.542,1
3236,Kepler-798 b,Transit,2016,13.71933369,6.3,2,1085,14.165,1
3237,Kepler-799 b,Transit,2016,133.4605235,37.9,7,1029,15.12,1
3238,Kepler-8 b,Transit,2010,3.5224991,187.5197,16,1330,13.9,1
3239,Kepler-80 b,Transit,2012,7.05246,6.93,3,357,14.756,6
3240,Kepler-80 c,Transit,2012,9.52355,6.74,3,357,14.756,6
3241,Kepler-80 d,Transit,2014,3.07222,6.75,2,357,14.756,6
3242,Kepler-80 e,Transit,2014,4.64489,4.13,2,357,14.756,6
3243,Kepler-80 f,Transit,2016,0.9867873,1.92,1,357,14.756,6
3244,Kepler-80 g,Transit,2017,14.64558,1.51,1,357,14.756,6
3245,Kepler-800 b,Transit,2016,14.13176026,8.5,3,1049,15.748,1
3246,Kepler-801 b,Transit,2016,11.41928253,4.66,2,419,15.276,1
3247,Kepler-802 b,Transit,2016,40.0587473,12.3,4,828,14.811,1
3248,Kepler-803 b,Transit,2016,50.28638192,13.8,4,615,13.63,1
3249,Kepler-804 b,Transit,2016,14.37457351,4.42,2,648,13.736,2
3250,Kepler-804 c,Transit,2016,9.65185017,1.55,1,648,13.736,2
3251,Kepler-805 b,Transit,2016,30.8638931,8.7,3,657,12.505,1
3252,Kepler-806 b,Transit,2016,8.09219642,1.55,1,260,11.591,1
3253,Kepler-807 b,Transit,2016,117.9310878,76.8,10,1312,15.069,1
3254,Kepler-808 b,Transit,2016,0.63133235,2.73,1,321,14.354,1
3255,Kepler-809 b,Transit,2016,55.63934,9.32,3,933,14.68,1
3256,Kepler-81 b,Transit,2012,5.955,17.2,2,366,15.004,3
3257,Kepler-81 c,Transit,2012,12.04,4.3,2,366,15.004,3
3258,Kepler-81 d,Transit,2014,20.837846,1.92,1,366,15.004,3
3259,Kepler-810 b,Transit,2016,4.59725385,4.38,2,1554,15.761,1
3260,Kepler-811 b,Transit,2016,23.58447697,7.75,3,847,13.958,1
3261,Kepler-812 b,Transit,2016,10.11716531,12.3,4,1482,13.749,1
3262,Kepler-813 b,Transit,2016,19.12947337,5.22,2,840,14.535,1
3263,Kepler-814 b,Transit,2016,6.1469851,5.14,2,1327,14.666,1
3264,Kepler-815 b,Transit,2016,8.57503552,15.8,4,1199,13.231,1
3265,Kepler-816 b,Transit,2016,10.50682565,74.5,10,1059,15.936,1
3266,Kepler-817 b,Transit,2016,3.99010623,60.2,9,1401,15.597,1
3267,Kepler-818 b,Transit,2016,10.03538581,22.9,5,967,15.057,1
3268,Kepler-819 b,Transit,2016,33.1995648,8.05,3,722,15.066,1
3269,Kepler-82 b,Transit,2012,26.444,51,4,987,15.138,4
3270,Kepler-82 c,Transit,2012,51.538,18.4,5,987,15.138,4
3271,Kepler-82 d,Transit,2014,2.382961,3.78,2,987,15.138,4
3272,Kepler-82 e,Transit,2014,5.902206,6.66,2,987,15.138,4
3273,Kepler-820 b,Transit,2016,127.8338098,30.8,6,989,13.944,1
3274,Kepler-821 b,Transit,2016,1.92279873,2.27,1,619,14.818,1
3275,Kepler-822 b,Transit,2016,3.22296927,3.78,2,956,14.597,1
3276,Kepler-823 b,Transit,2016,4.16809082,3.09,2,896,14.762,1
3277,Kepler-824 b,Transit,2016,4.51436633,4.16,2,1352,14.883,1
3278,Kepler-825 b,Transit,2016,3.77360059,2.96,2,820,14.145,2
3279,Kepler-825 c,Transit,2016,8.1818246,4.04,2,820,14.145,2
3280,Kepler-826 b,Transit,2016,4.48758907,2.1,1,649,13.412,1
3281,Kepler-827 b,Transit,2016,51.92927591,27,6,1352,15.862,1
3282,Kepler-828 b,Transit,2016,0.56785714,2.89,2,625,15.044,1
3283,Kepler-829 b,Transit,2016,6.88337562,5.1,2,954,14.921,1
3284,Kepler-83 b,Transit,2012,9.77,42.1,3,365,15.783,3
3285,Kepler-83 c,Transit,2012,20.09,11.4,2,365,15.783,3
3286,Kepler-83 d,Transit,2014,5.169796,24.6,2,365,15.783,3
3287,Kepler-830 b,Transit,2016,11.29695137,3.53,2,1122,14.789,1
3288,Kepler-831 b,Transit,2016,5.62153941,2.15,1,577,13.631,1
3289,Kepler-832 b,Transit,2016,7.1396941,4.9,2,1346,15.859,1
3290,Kepler-833 b,Transit,2016,18.7546998,4.74,2,421,15.469,1
3291,Kepler-834 b,Transit,2016,13.32388301,4.74,2,620,15.928,1
3292,Kepler-835 b,Transit,2016,11.41909375,8.2,3,2011,15.89,1
3293,Kepler-836 b,Transit,2016,11.36112327,7.9,3,1003,14.587,1
3294,Kepler-837 b,Transit,2016,16.56059504,7.08,3,846,15.229,1
3295,Kepler-838 b,Transit,2016,15.74957994,7.9,3,1210,15.23,1
3296,Kepler-839 b,Transit,2016,37.8144514,7.13,3,833,13.563,1
3297,Kepler-84 b,Transit,2012,8.726,40,2,1066,14.79,5
3298,Kepler-84 c,Transit,2012,12.883,20.2,2,1066,14.79,5
3299,Kepler-84 d,Transit,2014,4.224537,2.48,1,1066,14.79,5
3300,Kepler-84 e,Transit,2014,27.434389,7.27,3,1066,14.79,5
3301,Kepler-84 f,Transit,2014,44.552169,5.48,2,1066,14.79,5
3302,Kepler-840 b,Transit,2016,2.49577962,43000,17,778,14.129,1
3303,Kepler-841 b,Transit,2016,124.4198398,23.8,5,1052,15.744,1
3304,Kepler-842 b,Transit,2016,1.21956827,3.19,2,552,15.13,1
3305,Kepler-843 b,Transit,2016,2.05387982,7.22,3,1247,15.248,1
3306,Kepler-844 b,Transit,2016,2.61302086,3.46,2,394,15.796,1
3307,Kepler-845 b,Transit,2016,0.92785982,4.82,2,471,14.639,1
3308,Kepler-846 b,Transit,2016,19.80792185,6.71,2,1233,15.604,1
3309,Kepler-847 b,Transit,2016,2.3432319,1.76,1,529,14.78,1
3310,Kepler-848 b,Transit,2016,6.91134416,3.53,2,797,14.011,1
3311,Kepler-849 b,Transit,2016,394.6244904,40.4,7,747,12.836,1
3312,Kepler-85 b,Transit,2012,8.306,4.54,2,789,14.766,4
3313,Kepler-85 c,Transit,2012,12.513,20.9,2,789,14.766,4
3314,Kepler-85 d,Transit,2014,17.91323,1.87,1,789,14.766,4
3315,Kepler-85 e,Transit,2014,25.216751,0.6,1,789,14.766,4
3316,Kepler-850 b,Transit,2016,7.19303878,3.82,2,1535,15.427,1
3317,Kepler-851 b,Transit,2016,8.50699658,3.46,2,869,15.108,1
3318,Kepler-852 b,Transit,2016,44.9309804,6.99,3,854,13.907,1
3319,Kepler-853 b,Transit,2016,7.16892463,3.5,2,610,12.248,1
3320,Kepler-854 b,Transit,2016,2.14463285,42000,17,741,13.504,1
3321,Kepler-855 b,Transit,2016,7.8866311,52.7,8,1043,15.019,1
3322,Kepler-856 b,Transit,2016,8.02768059,63.3,9,1175,15.557,1
3323,Kepler-857 b,Transit,2016,85.35129427,37.2,7,1039,15.064,1
3324,Kepler-858 b,Transit,2016,76.13602028,21.1,5,296,12.411,1
3325,Kepler-859 b,Transit,2016,20.38177573,9.75,3,915,15.88,1
3326,Kepler-860 b,Transit,2016,5.10137945,10.6,3,1295,15.403,1
3327,Kepler-861 b,Transit,2016,3.94963138,5.82,2,806,15.596,1
3328,Kepler-862 b,Transit,2016,3.14866453,5.52,2,806,15.303,1
3329,Kepler-863 b,Transit,2016,15.59461874,8.75,3,1145,15.446,1
3330,Kepler-864 b,Transit,2016,5.83376092,6.35,2,1573,15.782,1
3331,Kepler-865 b,Transit,2016,14.16399294,6.76,2,664,14.504,1
3332,Kepler-866 b,Transit,2016,2.61703254,3.29,2,690,15.797,1
3333,Kepler-867 b,Transit,2016,150.242127,19.4,5,824,14.885,1
3334,Kepler-868 b,Transit,2016,5.03251791,4.86,2,1269,15.618,1
3335,Kepler-869 b,Transit,2016,40.4287755,12.7,4,957,14.969,1
3336,Kepler-87 b,Transit,2013,114.73635,324.2,13,1525,14.587,2
3337,Kepler-87 c,Transit,2013,191.2318,6.4,6,1525,14.587,2
3338,Kepler-870 b,Transit,2016,21.3587621,8.15,3,1231,15.222,1
3339,Kepler-871 b,Transit,2016,22.0459018,13.5,4,1695,15.642,1
3340,Kepler-872 b,Transit,2016,2.57885507,4.62,2,1114,15.071,1
3341,Kepler-873 b,Transit,2016,20.5533844,13.5,4,1397,14.795,1
3342,Kepler-874 b,Transit,2016,40.0686727,14.7,4,1072,14.694,1
3343,Kepler-875 b,Transit,2016,27.5073799,8.75,3,1244,15.21,1
3344,Kepler-876 b,Transit,2016,5.14438011,2.63,1,735,15.33,1
3345,Kepler-877 b,Transit,2016,18.45847097,5.14,2,572,14.523,1
3346,Kepler-878 b,Transit,2016,25.9422033,4.38,2,567,14.79,1
3347,Kepler-879 b,Transit,2016,33.3855938,7.13,3,772,14.238,1
3348,Kepler-880 b,Transit,2016,7.71468975,7.56,3,673,11.964,1
3349,Kepler-881 b,Transit,2016,4.44448017,3.82,2,1364,15.177,1
3350,Kepler-882 b,Transit,2016,3.98953967,2.04,1,525,14.077,1
3351,Kepler-883 b,Transit,2016,12.98495573,3.82,2,549,13.007,1
3352,Kepler-884 b,Transit,2016,5.69919514,2.04,1,420,13.047,1
3353,Kepler-885 b,Transit,2016,18.11472949,6.8,3,632,12.788,1
3354,Kepler-886 b,Transit,2016,6.24146367,2.92,2,857,13.894,1
3355,Kepler-887 b,Transit,2016,20.42228798,4.04,2,831,13.45,2
3356,Kepler-887 c,Transit,2016,7.63846023,1.51,1,831,13.45,2
3357,Kepler-888 b,Transit,2016,70.6979061,3.75,2,413,12.981,1
3358,Kepler-889 b,Transit,2016,3.744439,1.32,1,513,12.68,1
3359,Kepler-890 b,Transit,2016,52.75875577,58.6,9,1387,15.136,1
3360,Kepler-891 b,Transit,2016,53.44945593,33.6,6,1372,15.273,1
3361,Kepler-892 b,Transit,2016,13.7521072,8.3,3,640,15.59,1
3362,Kepler-893 b,Transit,2016,6.33855761,9.43,3,1216,15.174,1
3363,Kepler-894 b,Transit,2016,9.803224,8.15,3,1090,15.406,1
3364,Kepler-895 b,Transit,2016,2.80624233,2.99,2,516,15.98,1
3365,Kepler-896 b,Transit,2016,144.547396,6.94,3,896,15.431,1
3366,Kepler-897 b,Transit,2016,8.0472642,6.3,2,1147,15.079,1
3367,Kepler-898 b,Transit,2016,5.8706191,2.83,1,479,15.939,1
3368,Kepler-899 b,Transit,2016,19.17891293,7.65,3,1038,15.382,1
3369,Kepler-9 b,Transit,2010,19.24,80.09,9,650,13.781,3
3370,Kepler-9 c,Transit,2010,38.91,54.347,9,650,13.781,3
3371,Kepler-9 d,Transit,2010,1.592851,3.33,2,650,13.781,3
3372,Kepler-900 b,Transit,2016,6.9913086,4.98,2,505,14.945,1
3373,Kepler-901 b,Transit,2016,3.51749439,2.45,1,241,14.68,1
3374,Kepler-902 b,Transit,2016,40.1099547,6.99,3,904,14.858,1
3375,Kepler-903 b,Transit,2016,10.3507721,4.7,2,829,14.615,2
3376,Kepler-903 c,Transit,2016,62.9228557,6.94,3,829,14.615,2
3377,Kepler-904 b,Transit,2016,3.02166863,3.78,2,1151,14.392,1
3378,Kepler-905 b,Transit,2016,5.08274652,2.57,1,521,13.95,1
3379,Kepler-906 b,Transit,2016,41.6979976,5.1,2,758,13.918,1
3380,Kepler-907 b,Transit,2016,15.86621821,1.87,1,352,11.462,1
3381,Kepler-908 b,Transit,2016,1.34059747,1.98,1,250,11.465,1
3382,Kepler-909 b,Transit,2016,13.93290318,2.76,1,318,11.51,1
3383,Kepler-91 b,Transit,2013,6.24658,257.4423,15,1030,12.476,1
3384,Kepler-910 b,Transit,2016,2.36436901,0.477,1,402,11.529,1
3385,Kepler-911 b,Transit,2016,20.310501,7.27,3,567,11.829,1
3386,Kepler-912 b,Transit,2016,2.53475627,8.25,3,1265,15.326,1
3387,Kepler-913 b,Transit,2016,10.29672521,4.9,2,597,15.739,1
3388,Kepler-914 b,Transit,2016,4.40966548,2.48,1,678,13.548,1
3389,Kepler-915 b,Transit,2016,4.59489604,2.86,2,806,13.241,1
3390,Kepler-916 b,Transit,2016,32.2968798,3.75,2,769,15.175,1
3391,Kepler-917 b,Transit,2016,2.97041437,4.31,2,1027,15.853,1
3392,Kepler-918 b,Transit,2016,4.85386933,3.68,2,1245,14.955,1
3393,Kepler-919 b,Transit,2016,11.04603384,5.69,2,1219,14.678,1
3394,Kepler-92 b,Transit,2013,13.749,64.3,4,444,11.745,3
3395,Kepler-92 c,Transit,2013,26.723,6.1,3,444,11.745,3
3396,Kepler-92 d,Transit,2015,49.3568,4.93,2,444,11.745,3
3397,Kepler-920 b,Transit,2016,6.53192704,6.44,2,926,15.268,2
3398,Kepler-920 c,Transit,2016,100.8274113,13.8,4,926,15.268,2
3399,Kepler-921 b,Transit,2016,51.300634,8.6,3,847,14.705,1
3400,Kepler-922 b,Transit,2016,0.93846683,2.6,1,558,13.745,1
3401,Kepler-923 b,Transit,2016,6.93366476,2.48,1,966,14.012,1
3402,Kepler-924 b,Transit,2016,61.0370117,9.64,3,995,14.137,1
3403,Kepler-925 b,Transit,2016,33.8678531,6.08,2,623,15.816,1
3404,Kepler-926 b,Transit,2016,52.0688601,5.95,2,771,14.259,1
3405,Kepler-927 b,Transit,2016,9.1149903,3.61,2,879,14.601,1
3406,Kepler-928 b,Transit,2016,3.9324613,3.15,2,532,15.323,1
3407,Kepler-929 b,Transit,2016,0.92103214,1.41,1,820,14.504,1
3408,Kepler-93 b,Transit,2014,4.72674,3.1783,2,96,9.862,2
3409,Kepler-93 c,Radial Velocity,2014,1460,954,Not Measured,96,9.862,2
3410,Kepler-930 b,Transit,2016,71.4517775,5.18,2,905,13.763,1
3411,Kepler-931 b,Transit,2016,8.03755877,2.33,1,490,14.488,1
3412,Kepler-932 b,Transit,2016,1.9214374,2.45,1,478,14.136,1
3413,Kepler-933 b,Transit,2016,14.20443009,6.62,2,922,15.438,1
3414,Kepler-934 b,Transit,2016,55.6738309,5.02,2,603,15.034,1
3415,Kepler-935 b,Transit,2016,4.88083852,2.39,1,482,14.9,1
3416,Kepler-936 b,Transit,2016,10.56134221,2.7,1,687,14.789,1
3417,Kepler-937 b,Transit,2016,67.668827,13.4,4,1482,15.194,2
3418,Kepler-937 c,Transit,2016,153.343364,7.61,3,1482,15.194,2
3419,Kepler-938 b,Transit,2016,52.6298417,5.56,2,861,15.004,1
3420,Kepler-939 b,Transit,2016,14.878296,3.71,2,1029,15.52,1
3421,Kepler-94 b,Transit,2014,2.50806,10.84,4,191,12.857,2
3422,Kepler-94 c,Radial Velocity,2014,820.3,3126,13,191,12.857,2
3423,Kepler-940 b,Transit,2016,59.6225257,11.1,3,1317,15.497,1
3424,Kepler-941 b,Transit,2016,17.42395198,9.69,3,1105,15.572,1
3425,Kepler-942 b,Transit,2016,44.96417488,5.18,2,218,13.066,1
3426,Kepler-943 b,Transit,2016,49.7701438,29.5,6,1239,15.639,1
3427,Kepler-944 b,Transit,2016,43.3167737,7.41,3,1035,15.711,1
3428,Kepler-945 b,Transit,2016,31.0033814,7.41,3,1543,15.86,1
3429,Kepler-946 b,Transit,2016,11.79162572,4.38,2,918,14.923,1
3430,Kepler-947 b,Transit,2016,26.9644317,5.82,2,1188,15.752,1
3431,Kepler-948 b,Transit,2016,7.76846622,4.08,2,884,14.786,1
3432,Kepler-949 b,Transit,2016,8.6893073,8.8,3,572,14.508,1
3433,Kepler-95 b,Transit,2014,11.5231,13,3,443,12.304,1
3434,Kepler-950 b,Transit,2016,98.7180406,59.6,9,1489,15.681,1
3435,Kepler-951 b,Transit,2016,71.52530845,26.7,6,408,14.491,1
3436,Kepler-952 b,Transit,2016,130.3546919,45.4,8,1167,15.188,1
3437,Kepler-953 b,Transit,2016,88.40655258,16.5,4,240,12.143,2
3438,Kepler-953 c,Transit,2016,9.10967112,1.81,1,240,12.143,2
3439,Kepler-954 b,Transit,2016,16.78176602,5.99,2,224,12.943,1
3440,Kepler-955 b,Transit,2016,14.53244172,9.96,3,637,14.627,1
3441,Kepler-956 b,Transit,2016,5.24867263,9.27,3,631,13.289,1
3442,Kepler-957 b,Transit,2016,5.90741354,25.9,6,749,15.691,1
3443,Kepler-958 b,Transit,2016,9.7678805,4.9,2,467,13.73,1
3444,Kepler-959 b,Transit,2016,14.80074836,17.6,4,1003,12.466,1
3445,Kepler-96 b,Transit,2014,16.2385,8.46,3,134,10.297,1
3446,Kepler-960 b,Transit,2016,3.12686223,5.86,2,298,13.841,1
3447,Kepler-961 b,Transit,2016,16.87727414,7.04,3,607,14.043,1
3448,Kepler-962 b,Transit,2016,12.05707239,4.54,2,439,13.558,1
3449,Kepler-963 b,Transit,2016,9.97683705,7.56,3,786,14.912,1
3450,Kepler-964 b,Transit,2016,13.5225106,5.14,2,478,13.903,1
3451,Kepler-965 b,Transit,2016,134.2527298,11.4,3,618,13.333,1
3452,Kepler-966 b,Transit,2016,99.747622,16,4,773,14.444,1
3453,Kepler-967 b,Transit,2016,13.22713379,6.12,2,499,14.451,2
3454,Kepler-967 c,Transit,2016,198.7112502,12.9,4,499,14.451,2
3455,Kepler-968 b,Transit,2016,3.69298373,4.66,2,312,14.25,2
3456,Kepler-968 c,Transit,2016,5.70940492,3.5,2,312,14.25,2
3457,Kepler-969 b,Transit,2016,34.1731714,4.94,2,411,13.722,2
3458,Kepler-969 c,Transit,2016,1.6829346,0.937,1,411,13.722,2
3459,Kepler-97 b,Transit,2014,2.58664,3.51,1,393,12.813,2
3460,Kepler-97 c,Radial Velocity,2014,789,344,Not Measured,393,12.813,2
3461,Kepler-970 b,Transit,2016,16.73652231,8.1,3,350,14.806,1
3462,Kepler-971 b,Transit,2016,9.59070716,5.18,2,345,13.218,1
3463,Kepler-972 b,Transit,2016,7.03932553,19.5,5,1304,14.892,1
3464,Kepler-973 b,Transit,2016,49.6077331,4.5,2,297,13.234,1
3465,Kepler-974 b,Transit,2016,4.19449651,3.09,2,121,14.413,1
3466,Kepler-975 b,Transit,2016,1.97034246,2.79,1,404,14.452,1
3467,Kepler-976 b,Transit,2016,105.9564148,14.9,4,1020,15.803,1
3468,Kepler-977 b,Transit,2016,26.85328322,7.37,3,664,14.823,1
3469,Kepler-978 b,Transit,2016,49.6221509,9.22,3,624,13.374,1
3470,Kepler-979 b,Transit,2016,8.0880135,7.85,3,606,14.625,1
3471,Kepler-98 b,Transit,2014,1.54168,3.55,2,390,12.869,1
3472,Kepler-980 b,Transit,2016,11.55102504,7.61,3,804,14.112,1
3473,Kepler-981 b,Transit,2016,4.46975774,5.95,2,913,14.704,1
3474,Kepler-982 b,Transit,2016,15.7738221,5.69,2,702,12.987,1
3475,Kepler-983 b,Transit,2016,60.0855082,6.17,2,655,13.986,1
3476,Kepler-984 b,Transit,2016,43.0342272,5.14,2,461,13.468,1
3477,Kepler-985 b,Transit,2016,116.331901,9.17,3,741,14.717,1
3478,Kepler-986 b,Transit,2016,56.4349938,6.17,2,563,13.642,1
3479,Kepler-987 b,Transit,2016,105.3033148,10.7,3,936,14.979,1
3480,Kepler-988 b,Transit,2016,17.76080053,4.94,2,248,15.213,1
3481,Kepler-989 b,Transit,2016,7.96431535,5.52,2,484,14.408,1
3482,Kepler-99 b,Transit,2014,4.60358,6.15,1,210,12.962,1
3483,Kepler-990 b,Transit,2016,9.91723428,7.27,3,933,14.495,2
3484,Kepler-990 c,Transit,2016,0.53835431,2.96,2,933,14.495,2
3485,Kepler-991 b,Transit,2016,82.5342519,6.99,3,370,15.148,1
3486,Kepler-992 b,Transit,2016,20.16034462,3.26,2,268,13.39,1
3487,Kepler-993 b,Transit,2016,22.08557563,9.11,3,298,15.924,1
3488,Kepler-994 b,Transit,2016,1.15116651,3.19,2,170,14.465,1
3489,Kepler-995 b,Transit,2016,28.26731672,7.75,3,659,14.881,1
3490,Kepler-996 b,Transit,2016,3.77059058,4.58,2,1098,14.639,1
3491,Kepler-997 b,Transit,2016,2.70730672,2.42,1,470,11.848,1
3492,Kepler-998 b,Transit,2016,5.65377733,5.99,2,996,14.341,1
3493,Kepler-999 b,Transit,2016,5.99185702,6.08,2,568,12.234,1
3494,LHS 1140 b,Transit,2017,24.73712,6.65,1,12,14.18,1
3495,LkCa 15 b,Imaging,2015,,,Not Measured,159,12.025,2
3496,LkCa 15 c,Imaging,2015,,,Not Measured,159,12.025,2
3497,Lupus-TR-3 b,Transit,2007,3.91405,257.431,10,2000,18.765,1
3498,MASCARA-1 b,Transit,2017,2.14878,1175.971,17,189,8.273,1
3499,MOA-2007-BLG-192L b,Microlensing,2008,,3.3,2,1000,,1
3500,MOA-2007-BLG-400L b,Microlensing,2008,,263.79,14,5800,,1
3501,MOA-2008-BLG-310L b,Microlensing,2009,,23.4,5,7700,,1
3502,MOA-2008-BLG-379L b,Microlensing,2013,,1303,13,3300,,1
3503,MOA-2009-BLG-266L b,Microlensing,2011,2774,10.4,3,3040,,1
3504,MOA-2009-BLG-319L b,Microlensing,2010,,50,8,6100,,1
3505,MOA-2009-BLG-387L b,Microlensing,2010,1982,813.6448,13,5690,,1
3506,MOA-2010-BLG-073L b,Microlensing,2012,,3496,12,2800,,1
3507,MOA-2010-BLG-117L b,Microlensing,2018,,171.6282,14,3500,,1
3508,MOA-2010-BLG-328L b,Microlensing,2013,,9.2,3,810,,1
3509,MOA-2010-BLG-353L b,Microlensing,2015,,85.8141,11,6430,,1
3510,MOA-2010-BLG-477L b,Microlensing,2012,,476.7,14,2300,,1
3511,MOA-2011-BLG-028L b,Microlensing,2016,,30,6,7380,,1
3512,MOA-2011-BLG-262L b,Microlensing,2014,,18,4,7000,,1
3513,MOA-2011-BLG-293L b,Microlensing,2012,547.5,1525.5,13,7720,,1
3514,MOA-2011-BLG-322L b,Microlensing,2013,,3686.7,12,7560,,1
3515,MOA-2012-BLG-006L b,Microlensing,2017,,2669.772,13,5300,,1
3516,MOA-2012-BLG-505L b,Microlensing,2017,,6.7,2,7210,,1
3517,MOA-2013-BLG-605L b,Microlensing,2016,,3.2,2,Not Measured,,1
3518,MOA-2015-BLG-337L b,Microlensing,2018,,33.7,6,7100,,1
3519,MOA-2016-BLG-227L b,Microlensing,2017,,889.924,13,6500,,1
3520,MOA-bin-1L b,Microlensing,2012,,1175.9,13,5100,,1
3521,MXB 1658-298 b,Eclipse Timing Variations,2017,760,7532.571,12,Not Measured,,1
3522,NGC 2682 Sand 364 b,Radial Velocity,2014,121.71,2126.2827,13,837,9.8,1
3523,NGC 2682 Sand 978 b,Radial Velocity,2017,511.21,692.8694,13,842,9.71,1
3524,NGC 2682 YBP 1194 b,Radial Velocity,2014,6.959,101.7056,12,896,14.6,1
3525,NGC 2682 YBP 1514 b,Radial Velocity,2014,5.118,127.132,14,939,14.77,1
3526,NGC 2682 YBP 401 b,Radial Velocity,2016,4.087,146.2018,14,851,13.7,1
3527,NGC 4349 127 b,Radial Velocity,2007,677.79999,1875.197,13,2200,10.88,1
3528,NGTS-1 b,Transit,2017,2.647298,258.07796,15,224,15.524,1
3529,NGTS-2 b,Transit,2018,4.511164,235.1942,18,360,10.961,1
3530,NGTS-3 A b,Transit,2018,1.6753728,756.4354,17,1010,14.642,1
3531,NN Ser c,Eclipse Timing Variations,2010,5573.55,2329.6,13,500,16.59,3
3532,NN Ser d,Eclipse Timing Variations,2010,2883.5,731,13,500,16.59,3
3533,NY Vir b,Eclipse Timing Variations,2011,2985.7,730.978,13,552,13.394,1
3534,OGLE-2003-BLG-235L b,Microlensing,2004,,826.358,13,5800,,1
3535,OGLE-2005-BLG-071L b,Microlensing,2005,,1207.7,13,3200,,1
3536,OGLE-2005-BLG-169L b,Microlensing,2006,,14.1,4,4100,,1
3537,OGLE-2005-BLG-390L b,Microlensing,2005,3285,5.5,2,6600,,1
3538,OGLE-2006-BLG-109L b,Microlensing,2008,1788.5,231,14,1510,,2
